64

37 36 35 34 37 36 35 34 27 28 29 30 27 28 29 30 23 22 21 20 23 22 21 20 13 14 15 16 13 14 15 16 9 8 7 6 9 8 7 6 1 0 1 2 1 37 1 2 5 6 7 8 5 6 7 8 15 14 13 12 15 14 13 12
36 35 34 33 36 35 34 33 26 27 28 29 26 27 28 29 22 21 20 19 22 21 20 19 12 13 14 15 12 13 14 15 8 7 6 5 8 7 6 5 2 1 0 1 2 1 36 1 6 7 8 9 6 7 8 9 16 15 14 13 16 15 14 13
35 34 33 32 35 34 33 32 25 26 27 28 25 26 27 28 21 20 19 18 21 20 19 18 11 12 13 14 11 12 13 14 7 6 5 4 7 6 5 4 3 2 1 0 3 2 1 35 7 8 9 10 7 8 9 10 17 16 15 14 17 16 15 14
42 41 40 39 42 41 40 39 32 33 34 35 32 33 34 35 28 27 26 25 28 27 26 25 18 19 20 21 18 19 20 21 14 13 12 11 14 13 12 11 4 5 6 7 4 5 6 7 42 1 2 3 0 1 2 3 10 9 8 7 10 9 8 7
43 42 41 40 43 42 41 40 33 34 35 36 33 34 35 36 29 28 27 26 29 28 27 26 19 20 21 22 19 20 21 22 15 14 13 12 15 14 13 12 5 6 7 8 5 6 7 8 1 43 1 2 1 0 1 2 9 8 7 6 9 8 7 6
44 43 42 41 44 43 42 41 34 35 36 37 34 35 36 37 30 29 28 27 30 29 28 27 20 21 22 23 20 21 22 23 16 15 14 13 16 15 14 13 6 7 8 9 6 7 8 9 2 1 44 1 2 1 0 1 8 7 6 5 8 7 6 5
45 44 43 42 45 44 43 42 35 36 37 38 35 36 37 38 31 30 29 28 31 30 29 28 21 22 23 24 21 22 23 24 17 16 15 14 17 16 15 14 7 8 9 10 7 8 9 10 3 2 1 45 3 2 1 0 7 6 5 4 7 6 5 4
42 41 40 39 42 41 40 39 32 33 34 35 32 33 34 35 28 27 26 25 28 27 26 25 18 19 20 21 18 19 20 21 14 13 12 11 14 13 12 11 4 5 6 7 4 5 6 7 0 1 2 3 42 1 2 3 10 9 8 7 10 9 8 7
43 42 41 40 43 42 41 40 33 34 35 36 33 34 35 36 29 28 27 26 29 28 27 26 19 20 21 22 19 20 21 22 15 14 13 12 15 14 13 12 5 6 7 8 5 6 7 8 1 0 1 2 1 43 1 2 9 8 7 6 9 8 7 6
44 43 42 41 44 43 42 41 34 35 36 37 34 35 36 37 30 29 28 27 30 29 28 27 20 21 22 23 20 21 22 23 16 15 14 13 16 15 14 13 6 7 8 9 6 7 8 9 2 1 0 1 2 1 44 1 8 7 6 5 8 7 6 5
45 44 43 42 45 44 43 42 35 36 37 38 35 36 37 38 31 30 29 28 31 30 29 28 21 22 23 24 21 22 23 24 17 16 15 14 17 16 15 14 7 8 9 10 7 8 9 10 3 2 1 0 3 2 1 45 7 6 5 4 7 6 5 4
52 51 50 49 52 51 50 49 42 43 44 45 42 43 44 45 38 37 36 35 38 37 36 35 28 29 30 31 28 29 30 31 24 23 22 21 24 23 22 21 14 15 16 17 14 15 16 17 10 9 8 7 10 9 8 7 52 1 2 3 0 1 2 3
51 50 49 48 51 50 49 48 41 42 43 44 41 42 43 44 37 36 35 34 37 36 35 34 27 28 29 30 27 28 29 30 23 22 21 20 23 22 21 20 13 14 15 16 13 14 15 16 9 8 7 6 9 8 7 6 1 51 1 2 1 0 1 2
50 49 48 47 50 49 48 47 40 41 42 43 40 41 42 43 36 35 34 33 36 35 34 33 26 27 28 29 26 27 28 29 22 21 20 19 22 21 20 19 12 13 14 15 12 13 14 15 8 7 6 5 8 7 6 5 2 1 50 1 2 1 0 1
49 48 47 46 49 48 47 46 39 40 41 42 39 40 41 42 35 34 33 32 35 34 33 32 25 26 27 28 25 26 27 28 21 20 19 18 21 20 19 18 11 12 13 14 11 12 13 14 7 6 5 4 7 6 5 4 3 2 1 49 3 2 1 0
52 51 50 49 52 51 50 49 42 43 44 45 42 43 44 45 38 37 36 35 38 37 36 35 28 29 30 31 28 29 30 31 24 23 22 21 24 23 22 21 14 15 16 17 14 15 16 17 10 9 8 7 10 9 8 7 0 1 2 3 52 1 2 3
51 50 49 48 51 50 49 48 41 42 43 44 41 42 43 44 37 36 35 34 37 36 35 34 27 28 29 30 27 28 29 30 23 22 21 20 23 22 21 20 13 14 15 16 13 14 15 16 9 8 7 6 9 8 7 6 1 0 1 2 1 51 1 2
50 49 48 47 50 49 48 47 40 41 42 43 40 41 42 43 36 35 34 33 36 35 34 33 26 27 28 29 26 27 28 29 22 21 20 19 22 21 20 19 12 13 14 15 12 13 14 15 8 7 6 5 8 7 6 5 2 1 0 1 2 1 50 1
49 48 47 46 49 48 47 46 39 40 41 42 39 40 41 42 35 34 33 32 35 34 33 32 25 26 27 28 25 26 27 28 21 20 19 18 21 20 19 18 11 12 13 14 11 12 13 14 7 6 5 4 7 6 5 4 3 2 1 0 3 2 1 49
